ORIGIN,DESTINATION,VOLUME
4,31,27.38252063
4,32,1026.828984
4,33,1127.372547
4,34,69.99446608
4,35,29.58737199
6,1,35974.89766
6,2,18981.43956
6,3,117729.253
6,4,9023.935967
6,7,252261.033
6,8,78672.28064
6,9,238618.2222
6,10,98279.3379
6,11,910.4210381
6,12,759.2540875
6,13,941.8931001
6,14,1228.792115
6,15,671.6289896
6,16,1434.84197
6,17,1066.682559
6,18,13516.35491
6,19,11032.47584
6,21,21435.25932
6,23,21714.92142
6,24,25706.28164
6,25,1082.72612
6,26,1102.024398
6,27,73616.38446
6,28,9195.868865
6,29,11714.89415
6,30,642.9285253
6,31,383.0279588
6,32,14185.73796
6,33,15014.42515
6,34,843.2652308
6,35,252.6021021
7,1,28776.8179
7,2,17499.31296
7,3,80745.56596
7,4,6335.223133
7,6,227989.7253
7,8,75419.49702
7,9,245150.303
7,10,89161.08446
7,11,1083.335071
7,12,687.7067236
7,13,856.4680083
7,14,1105.209583
7,15,592.4914643
7,16,1290.626872
7,17,1075.497945
7,18,12173.65566
7,19,14540.75828
7,21,28040.41732
7,23,26085.99578
7,24,24854.59351
7,25,1054.932001
7,26,1066.120487
7,27,72430.42161
7,28,10305.89348
7,29,10948.37116
7,30,620.4714794
7,31,403.1035211
7,32,15120.06894
7,33,15719.42826
7,34,831.6525737
7,35,229.7526899
8,1,11943.15439
8,2,6708.100797
8,3,53196.15142
8,4,3041.982717
8,6,57574.49494
8,7,60918.19248
8,9,103374.383
8,10,60685.4412
8,11,377.693337
8,12,521.9470166
8,13,646.8603874
8,14,900.6158199
8,15,545.7112653
8,16,1350.703073
8,17,1026.639864
8,18,12749.91647
8,19,6365.723366
8,21,16616.22946
8,23,20395.59366
8,24,51009.17805
8,25,902.1952153
8,26,890.6549302
8,27,51268.24025
8,28,11670.12919
8,29,11639.69165
8,30,890.6566031
8,31,380.4367869
8,32,13476.51376
8,33,12996.88733
8,34,616.1011744
8,35,200.3014173
9,1,1871.504932
9,2,1519.388197
9,3,5765.413234
9,4,522.1898547
9,6,8428.968575
9,7,9597.048552
9,8,4961.136299
9,10,17321.9644
9,11,125.6084662
9,12,79.11333775
9,13,96.68569961
9,14,132.890493
9,15,83.59562339
9,16,298.5440023
9,17,318.7340377
9,18,2549.813358
9,19,2144.786587
9,21,3664.094486
9,23,5742.101954
9,24,3603.91936
9,25,97.05022044
9,26,128.695514
9,27,8927.570889
9,28,2020.173702
9,29,1375.259541
9,30,77.67622383
9,31,51.88829134
9,32,2047.676704
9,33,2022.109685
9,34,96.17755466
9,35,39.84590409
10,1,4773.016061
10,2,3557.170283
10,3,12576.55816
10,4,1059.929088
10,6,16053.67719
10,7,16076.42049
10,8,13535.51502
10,9,80519.92818
10,11,1511.112655
10,12,825.6221537
10,13,932.9796664
10,14,1169.324524
10,15,701.8343386
10,16,2459.362111
10,17,2449.989453
10,18,16136.48212
10,19,31147.7234
10,21,39820.79201
10,23,15486.36743
10,24,6309.629234
10,25,227.1969169
10,26,259.1322907
10,27,35911.37029
10,28,11801.42383
10,29,6076.456499
10,30,351.8470355
10,31,218.0903176
10,32,9213.921261
10,33,8000.089625
10,34,365.7583305
10,35,263.9974239
11,1,433.6070016
11,2,286.6206378
11,3,797.4754205
11,4,78.20067211
11,6,1104.417263
11,7,1447.602307
11,8,627.9990705
11,9,4330.959198
11,10,11074.17246
11,12,112.0885299
11,13,134.0405152
11,14,171.7906976
11,15,89.51217987
11,16,323.4621113
11,17,335.410605
11,18,3608.343977
11,19,2338.440879
11,21,1482.404769
11,23,1186.441702
11,24,689.2690136
11,25,25.93160878
11,26,25.13655181
11,27,1399.170138
11,28,426.6068308
11,29,707.3852922
11,30,36.87332087
11,31,10.15360726
11,32,456.0315123
11,33,627.8246337
11,34,38.6271704
11,35,27.54415209
12,1,840.2360022
12,2,332.1029512
12,3,1525.579289
12,4,93.51683211
12,6,1409.78027
12,7,1407.372392
12,8,1327.388837
12,9,4189.791484
12,10,9365.882447
12,11,171.4348834
12,13,656.948303
12,14,608.7518549
12,15,252.3450837
12,16,605.2393411
12,17,641.2554712
12,18,9241.256356
12,19,1721.815842
12,21,1690.130992
12,23,973.216458
12,24,648.2530017
12,25,22.47960064
12,26,25.16573383
12,27,2768.882803
12,28,1021.305232
12,29,631.5843434
12,30,34.47469568
12,31,38.6090628
12,32,859.603695
12,33,699.2905866
12,34,36.78751511
12,35,55.49505739
13,1,1277.631224
13,2,535.2007997
13,3,2286.467466
13,4,147.8028741
13,6,2183.081964
13,7,2187.865039
13,8,2053.46185
13,9,6390.806523
13,10,13213.62216
13,11,255.9323922
13,12,820.1536639
