ORIGIN,DESTINATION,VOLUME
6,7,860.9360833
6,8,587.5764416
6,9,2095.290563
6,10,782.9631323
6,11,698.5233549
6,12,717.8255183
6,13,741.3499407
6,14,623.9857197
6,15,626.4641248
6,16,628.1742686
6,17,1944.819908
6,18,1134.85044
6,19,482.4175242
6,21,502.6735092
6,22,443.8107622
6,23,484.2785911
6,24,742.5295765
7,1,1821.227348
7,2,955.9668392
7,3,1186.46769
7,4,717.0496944
7,5,1007.863041
7,6,1391.028121
7,8,629.636531
7,9,2694.315757
7,10,811.427546
7,11,1167.590047
7,12,806.1289773
7,13,867.0691812
7,14,706.8794135
7,15,638.6997096
7,16,667.3602001
7,17,2029.531186
7,18,1161.516068
7,19,738.3080535
7,21,514.2342634
7,22,451.7475985
7,23,508.7541447
7,24,1005.25681
8,1,1321.141571
8,2,974.6103616
8,3,955.5615501
8,4,1211.067106
8,5,1254.650281
8,6,1311.7497
8,7,854.6165103
8,9,2310.37504
8,10,1338.912092
8,11,692.6614862
8,12,864.5696571
8,13,1055.34701
8,14,613.325296
8,15,831.9048099
8,16,713.7020536
8,17,3063.091897
8,18,1305.297288
8,19,466.512877
8,21,716.3814738
8,22,571.933292
8,23,740.186634
8,24,870.3611711
9,1,10767.77904
9,2,6861.886822
9,3,7503.386014
9,4,5122.10529
9,5,7186.265255
9,6,9297.217589
9,7,7268.466864
9,8,4508.830115
9,10,5813.789913
9,11,5862.622301
9,12,5848.050723
9,13,6344.377633
9,14,4354.840715
9,15,4408.965056
9,16,4280.947283
9,17,14558.35759
9,18,8033.878795
9,19,3831.44586
9,21,3497.126824
9,22,3043.433923
9,23,3760.04356
9,24,6989.782732
10,1,844.6320737
10,2,631.0846558
10,3,624.141918
10,4,844.6014818
10,5,821.2399864
10,6,867.3349532
10,7,546.4754672
10,8,652.7011113
10,9,1426.467808
10,11,446.569725
10,12,545.7850838
10,13,631.842668
10,14,415.5934914
10,15,584.4873451
10,16,502.8874466
10,17,2044.711246
10,18,874.6989315
10,19,306.7149968
10,21,513.2140903
10,22,409.3017649
10,23,464.3986039
10,24,533.7515623
11,1,1291.335218
11,2,662.9926528
11,3,833.3912424
11,4,499.0190358
11,5,699.3026952
11,6,976.5882067
11,7,992.366971
11,8,426.0991131
11,9,1814.912715
11,10,553.6680012
11,12,555.178756
11,13,593.9836627
11,14,511.8251464
11,15,449.3292066
11,16,482.7440874
11,17,1407.772883
11,18,812.8432928
11,19,578.1323343
11,21,365.3547687
11,22,330.3781154
11,23,357.6928344
11,24,688.8654369
12,1,2108.168443
12,2,1547.185259
12,3,1543.571145
12,4,1239.209684
12,5,1729.952317
12,6,2049.572942
12,7,1399.586955
12,8,1086.443785
12,9,3696.239581
12,10,1356.588546
12,11,1093.401472
12,13,1435.153475
12,14,920.1567573
12,15,1027.160998
12,16,953.6932614
12,17,3457.037539
12,18,1845.693216
12,19,743.0791633
12,21,813.8867102
12,22,696.1361481
12,23,892.8030164
12,24,1348.765522
13,1,3406.394129
13,2,2462.440992
13,3,2473.656788
13,4,2211.553762
13,5,2847.42786
13,6,3200.455729
13,7,2275.836964
13,8,2004.888812
13,9,6063.770141
13,10,2418.918975
13,11,1801.765486
13,12,2171.45967
13,14,1463.643742
13,15,1716.800377
13,16,1541.338758
13,17,6097.686812
13,18,2994.164456
13,19,1203.23817
13,21,1374.687421
13,22,1150.192702
13,23,1602.890025
13,24,2386.962498
14,1,426.5528028
14,2,255.6271736
14,3,302.9370927
14,4,211.745343
14,5,282.1925135
14,6,392.3857666
14,7,270.301078
14,8,169.7565017
14,9,606.4816155
14,10,231.8123791
14,11,222.0117531
14,12,199.0768684
14,13,205.6017138
14,15,192.1263133
14,16,214.0847334
14,17,568.3076409
14,18,332.5673349
14,19,162.5970967
14,21,160.8145983
14,22,146.547102
14,23,138.7748109
14,24,215.0508187
15,1,245.296699
15,2,176.8579874
15,3,180.7437758
15,4,192.9331199
15,5,222.785571
15,6,247.5033959
15,7,153.4368075
15,8,144.6368249
15,9,385.8175319
15,10,204.7746554
15,11,124.7470644
15,12,142.2291008
15,13,154.3440834
15,14,120.7887135
15,16,150.7344067
15,17,493.3565361
15,18,248.1470668
15,19,88.99025954
15,21,139.2073804
15,22,117.6309128
15,23,113.9333925
15,24,140.9199838
16,1,312.0501766
16,2,203.7378683
16,3,225.0510419
16,4,203.2476052
16,5,241.2124231
16,6,305.5613319
16,7,197.474638
16,8,152.8739351
16,9,460.9728117
16,10,217.0178523
16,11,165.1048889
16,12,162.6853168
16,13,170.7077832
16,14,165.8114041
16,15,182.3961058
16,17,522.1419997
16,18,287.0486822
16,19,119.7593219
16,21,168.2061287
16,22,156.6423159
16,23,120.2266794
16,24,163.352272
17,1,5695.557173
17,2,4267.989849
17,3,4207.892242
17,4,4875.805576
17,5,5553.36015
17,6,5829.789737
17,7,3628.671627
17,8,3967.377772
17,9,9484.873441
17,10,5337.512458
17,11,2908.3606
17,12,3565.269399
17,13,4082.702536
17,14,2659.975438
17,15,3610.313471
17,16,3104.717884
17,18,5747.158477
17,19,2023.413904
17,21,3040.32865
