ORIGIN,DESTINATION,VOLUME
25,21,3054.878951
25,22,4066.682105
25,23,8278.551039
25,24,8212.262986
25,26,10947.24287
25,27,6586.928314
25,28,5713.199771
25,29,5078.295976
25,31,6051.249531
25,32,1909.731471
25,33,2640.107771
25,35,8167.790171
25,41,716.0203982
25,42,440.5607104
25,43,357.9219947
25,50,570.3727581
25,51,596.1508108
25,52,1515.076873
25,53,1701.91129
26,11,1115.479154
26,12,357.1363496
26,13,875.4726582
26,14,664.769114
26,15,3299.592543
26,16,2250.274924
26,17,4697.96766
26,21,7908.909927
26,22,11051.56015
26,23,18999.74032
26,24,16011.49391
26,25,18891.56911
26,27,17041.55501
26,28,16026.52618
26,29,15183.20322
26,31,18021.29718
26,32,5553.285065
26,33,7613.753906
26,35,23987.05983
26,41,2105.367312
26,42,1290.156592
26,43,1049.302154
26,50,1675.603478
26,51,1706.522802
26,52,4443.321692
26,53,5001.457198
27,11,332.889741
27,12,105.4955271
27,13,246.8501753
27,14,182.1951708
27,15,914.2535605
27,16,610.5815063
27,17,1383.492918
27,21,2163.042837
27,22,3073.284633
27,23,5213.270622
27,24,4940.990271
27,25,5917.141577
27,26,8737.397469
27,28,6362.984394
27,29,5063.358901
27,31,6388.885212
27,32,2136.12421
27,33,2927.012241
27,35,8561.430174
27,41,747.8372484
27,42,471.869281
27,43,381.9318518
27,50,558.3803864
27,51,522.2144157
27,52,1456.208215
27,53,1659.522528
28,11,247.6335707
28,12,77.97569156
28,13,179.6282697
28,14,126.6379093
28,15,646.3527141
28,16,408.9459672
28,17,1038.307502
28,21,1477.496622
28,22,2144.228235
28,23,3224.686649
28,24,2829.175121
28,25,3347.193511
28,26,5359.266361
28,27,4087.231552
28,29,3939.889304
28,31,5055.855267
28,32,1677.116495
28,33,2305.263548
28,35,6773.231707
28,41,591.8347333
28,42,373.6105477
28,43,302.4314744
28,50,437.2774964
28,51,394.2152743
28,52,1132.333081
28,53,1294.520264
29,11,3057.29386
29,12,954.5098599
29,13,2036.328625
29,14,1260.338185
29,15,6552.76649
29,16,3516.26325
29,17,12173.17581
29,21,12294.17695
29,22,17261.7604
29,23,17490.18741
29,24,12093.89364
29,25,14175.27774
29,26,24198.17922
29,27,15496.221
29,28,18490.45978
29,31,60551.73708
29,32,16182.60492
29,33,23983.03892
29,35,82838.18468
29,41,7313.566964
29,42,4415.709701
29,43,3609.465763
29,50,5735.257643
29,51,5058.829288
29,52,14951.62677
29,53,16790.80618
31,11,5444.471562
31,12,1734.239036
31,13,2887.109026
31,14,1377.0096
31,15,6575.518529
31,16,2934.150115
31,17,12954.294
31,21,8597.102834
31,22,10875.19488
31,23,10124.46687
31,24,7042.843854
31,25,8338.656359
31,26,14185.61451
31,27,9654.557974
31,28,11718.54576
31,29,29498.21437
31,32,36023.38809
31,33,73228.34365
31,35,283705.3598
31,41,25029.56233
31,42,15554.30736
31,43,12468.73847
31,50,16033.5656
31,51,8976.807057
31,52,32206.53991
31,53,34827.85365
32,11,541.557006
32,12,172.4346845
32,13,292.0190757
32,14,146.92174
32,15,731.5319577
32,16,348.4880938
32,17,1469.498415
32,21,1125.231885
32,22,1543.623532
32,23,1633.25557
32,24,1274.745194
32,25,1530.192435
32,26,2540.987226
32,27,1876.41917
32,28,2259.024924
32,29,4575.546298
32,31,20569.44879
32,33,14204.08041
32,35,33639.68759
32,41,3048.100786
32,42,2136.558746
32,43,1731.306092
32,50,1684.489848
32,51,895.4866387
32,52,3213.967815
32,53,3543.035861
33,11,2838.512382
33,12,934.4970063
33,13,1413.606587
33,14,640.0595214
33,15,2966.756578
33,16,1325.106397
33,17,5840.222772
33,21,4021.037188
33,22,5296.677051
33,23,5290.111107
33,24,3992.572267
33,25,4783.967088
33,26,8005.064715
33,27,5815.152002
33,28,7023.402801
33,29,15343.97374
33,31,94704.39698
33,32,31692.07184
33,35,219469.9393
33,41,21001.75513
33,42,15414.56101
33,43,12543.03864
33,50,10278.26882
33,51,4518.51526
33,52,15795.49111
33,53,16301.99253
35,11,14876.50623
35,12,5140.66697
35,13,6839.881589
35,14,2681.636273
35,15,10946.4396
35,16,4466.635997
35,17,18850.29839
35,21,10847.24071
35,22,12670.97455
35,23,11027.21981
35,24,7411.921751
35,25,8740.922219
35,26,14901.11495
35,27,10049.11597
35,28,12196.32238
35,29,31388.1682
35,31,218799.0695
35,32,44544.87511
35,33,128809.8959
35,41,114508.2331
35,42,68030.21352
35,43,56720.55087
35,50,59792.50776
35,51,21706.7896
35,52,62869.92626
35,53,54778.59922
41,11,3651.72123
41,12,1385.791492
41,13,1571.244202
41,14,549.613518
41,15,1981.542726
41,16,783.9729894
41,17,3072.358241
41,21,1701.344988
41,22,1912.891723
41,23,1659.477464
41,24,1097.615278
41,25,1291.597012
41,26,2169.026205
41,27,1455.639785
41,28,1766.453206
41,29,4583.43734
41,31,31743.24532
41,32,6654.006837
41,33,20262.44621
41,35,184722.2404
41,42,22355.71344
41,43,20814.91534
41,50,15749.25089
41,51,4593.705755
41,52,10514.57292
41,53,8555.8478
42,11,1471.981221
42,12,577.8251526
42,13,627.5338504
42,14,217.7632523
42,15,797.6529767
42,16,317.8208313
42,17,1289.666505
42,21,730.7898549
42,22,852.5610472
42,23,761.1950884
42,24,523.9124782
42,25,621.4873849
42,26,1056.008466
42,27,729.7124246
