ORIGIN,DESTINATION,VOLUME
53,51,1054.692164
53,52,2770.915054
53,61,516.1708354
53,62,382.0950183
53,63,1095.996277
53,64,516.9874379
53,71,859.0564553
53,72,708.9345693
53,73,3258.014601
53,73,4687.325333
53,74,1166.002379
53,81,749.9859518
53,94,469.509026
61,11,510.8904015
61,12,2531.969047
61,13,1078.05259
61,14,2364.758768
61,15,794.2864082
61,16,2830.718715
61,17,517.2938553
61,18,2229.952349
61,31,4323.603313
61,32,7019.674665
61,33,8829.65398
61,34,875.4265485
61,35,9107.372686
61,51,1093.099507
61,52,1028.176938
61,53,494.7240774
61,62,1584.342312
61,63,1648.791294
61,64,1416.645242
61,71,383.6952673
61,72,652.7019942
61,73,3277.270571
61,73,3397.901212
61,74,340.9458263
61,81,309.4010629
61,94,330.8324238
62,11,611.9382956
62,12,2374.397788
62,13,562.4149429
62,14,1439.791539
62,15,681.4252577
62,16,3351.479076
62,17,345.592832
62,18,2641.426162
62,31,4611.475897
62,32,7436.166493
62,33,10428.73906
62,34,933.0007827
62,35,12140.50214
62,51,1007.519215
62,52,1165.824977
62,53,747.2764247
62,61,3230.159262
62,63,2889.157485
62,64,2219.713182
62,71,772.7267743
62,72,637.5594221
62,73,3135.383704
62,73,4221.360562
62,74,634.9172637
62,81,317.5878372
62,94,217.3094418
63,11,340.2190917
63,12,2437.226598
63,13,528.2199439
63,14,815.665831
63,15,309.0689035
63,16,2182.004105
63,17,182.0764708
63,18,1900.511867
63,31,4540.98655
63,32,7233.186183
63,33,8538.762397
63,34,808.3568574
63,35,14277.65176
63,51,1525.297195
63,52,1370.229611
63,53,1138.800546
63,61,1787.377891
63,62,1536.044789
63,64,1840.042936
63,71,793.0709937
63,72,719.4125142
63,73,7208.303225
63,73,5993.937325
63,74,515.9282631
63,81,234.2405291
63,94,174.9677969
64,11,322.2856945
64,12,2182.68702
64,13,530.0548917
64,14,756.4424619
64,15,261.4591315
64,16,1122.446924
64,17,173.9570398
64,18,836.0183283
64,31,1957.038072
64,32,3119.91938
64,33,6863.405865
64,34,597.7250637
64,35,8430.226524
64,51,874.3304977
64,52,983.3486461
64,53,508.0374136
64,61,1452.389144
64,62,1115.844619
64,63,1740.176292
64,71,624.129401
64,72,890.7039615
64,73,5398.992327
64,73,2974.691724
64,74,439.5334286
64,81,215.6787946
64,94,162.4503564
71,11,402.6596027
71,12,1168.283294
71,13,244.0981214
71,14,448.6150888
71,15,169.1001349
71,16,939.9181068
71,17,94.49610684
71,18,738.9986257
