ORIGIN,DESTINATION,VOLUME
10,1,2443.734459
10,2,1267.436821
10,3,1447.387539
10,4,363.5375629
10,5,2254.401447
10,6,1488.232117
10,7,442.4955758
10,8,2286.285287
10,9,5267.379939
10,11,1876.586982
10,12,883.3542064
10,13,1056.271612
10,14,2615.686874
10,15,4471.54411
10,16,1387.746529
10,17,1023.768098
10,18,1792.268379
10,19,2516.351064
10,20,547.1739052
10,21,1002.438521
10,22,1224.570282
10,23,236.9628855
10,24,1465.392129
10,25,2342.469994
10,26,1147.180893
10,27,365.6162398
10,28,1453.286277
10,29,705.8294161
10,30,1362.064702
10,31,290.9922629
10,32,1489.088171
11,1,13854.84662
11,2,2586.421948
11,3,3169.305459
11,4,2902.343241
11,5,6402.002181
11,6,9011.427854
11,7,3817.564662
11,8,4755.276586
11,9,46697.2172
11,10,6569.809219
11,12,7696.949019
11,13,9012.958604
11,14,14705.8317
11,15,39728.24305
11,16,10916.69461
11,17,9121.526876
11,18,7129.418487
11,19,10531.64372
11,20,4927.481412
11,21,8927.680041
11,22,10641.43166
11,23,1807.749874
11,24,9330.958427
11,25,5037.883583
11,26,2314.655809
11,27,3070.580166
11,28,7834.144221
11,29,6171.806661
11,30,11584.07467
11,31,2150.196276
11,32,6159.177295
12,1,5398.790612
12,2,1042.823065
12,3,1333.012729
12,4,2065.800757
12,5,2454.167756
12,6,4857.432776
12,7,3079.184475
12,8,1826.66562
12,9,31413.04784
12,10,2562.303146
12,11,6294.971175
12,13,4858.508687
12,14,6690.997613
12,15,25388.0255
12,16,6142.112034
12,17,6856.098773
12,18,3052.048927
12,19,4173.750628
12,20,4229.283403
12,21,6376.892564
12,22,4870.124978
12,23,1255.458091
12,24,3726.041182
12,25,2067.199632
12,26,923.9190788
12,27,2345.282196
12,28,3347.39534
12,29,4171.339839
12,30,8105.940445
12,31,1425.891807
12,32,2363.81292
13,1,5478.172136
13,2,1037.600805
13,3,1244.913577
13,4,2000.445632
13,5,2903.762208
13,6,3678.729654
13,7,2594.670824
13,8,2001.566228
13,9,28506.35304
13,10,2665.858998
13,11,6413.126118
13,12,4173.494493
13,14,5763.133568
13,15,22598.20147
13,16,4754.578797
13,17,5516.242802
13,18,2771.544122
13,19,5142.746121
13,20,3207.641109
13,21,5925.474979
13,22,5557.550186
13,23,1259.048123
13,24,4385.711698
13,25,2024.538829
13,26,955.1519547
13,27,2137.147031
13,28,4183.157744
13,29,4129.674648
13,30,7946.290923
13,31,1469.814136
13,32,2521.849236
14,1,18108.80816
14,2,4283.377107
14,3,5496.727878
14,4,2808.296887
14,5,8102.627098
14,6,15435.8544
14,7,3826.793817
14,8,6988.38585
14,9,47549.63751
14,10,9951.147204
14,11,15778.4477
14,12,8664.317424
14,13,8577.022883
14,15,40931.8185
14,16,14111.29707
14,17,9485.650006
14,18,12561.21772
14,19,11866.5095
14,20,5123.954976
14,21,8922.548233
14,22,10192.72898
14,23,1759.988076
14,24,9876.826534
14,25,8334.339105
14,26,3683.116029
14,27,3017.372298
14,28,8104.423606
14,29,6103.199171
14,30,11331.22684
14,31,2058.298096
14,32,8240.905748
15,1,30754.02681
15,2,5749.394303
15,3,7134.667849
15,4,10434.8889
15,5,14671.44695
15,6,23567.12046
15,7,14441.26367
15,8,10573.80099
15,9,178669.4001
15,10,14559.69794
15,11,36570.55271
15,12,28219.9939
15,13,28876.93744
15,14,34635.71986
15,16,30865.349
15,17,35412.62351
15,18,16325.23801
15,19,25270.31539
15,20,19059.50108
15,21,33604.29202
15,22,29444.956
15,23,6450.775575
15,24,22399.64712
15,25,11382.47467
15,26,5198.188398
15,27,11357.21583
15,28,20070.51987
15,29,22765.5455
15,30,42179.33262
15,31,7407.926521
15,32,13669.46964
16,1,9203.889291
16,2,1861.341793
16,3,2385.063222
16,4,2064.424193
16,5,3987.196622
16,6,8386.770747
16,7,2916.088877
16,8,3157.656461
16,9,35477.52459
16,10,4477.383221
16,11,9931.151192
16,12,6745.567096
16,13,6001.167819
16,14,11812.24198
16,15,30119.22447
16,17,7214.427987
16,18,5456.114147
16,19,6373.944314
16,20,3951.472437
16,21,6667.24124
16,22,6822.041376
16,23,1274.899846
16,24,5697.416284
16,25,3682.46098
16,26,1614.450811
16,27,2260.159378
16,28,4721.02456
16,29,4500.588058
16,30,8342.52148
16,31,1466.397494
16,32,4009.21456
17,1,3015.22066
17,2,563.7484426
17,3,701.6127694
17,4,1245.28901
17,5,1457.069433
17,6,2386.530335
17,7,1765.026785
17,8,1039.012953
17,9,19703.37845
17,10,1427.538578
17,11,3586.35246
17,12,3254.225271
17,13,2969.581774
17,14,3387.293384
17,15,14725.26371
17,16,3037.686703
17,18,1587.586515
17,19,2508.217167
17,20,2321.854709
17,21,3949.047144
17,22,2889.024658
17,23,753.7559061
17,24,2196.377086
17,25,1101.908634
17,26,502.8617655
17,27,1371.444117
17,28,2052.86772
17,29,2623.69935
17,30,4978.023274
17,31,867.7439732
17,32,1341.452166
18,1,2405.578163
18,2,764.8945849
18,3,976.6106238
18,4,333.1340158
18,5,1268.616227
18,6,1798.70453
18,7,435.52352
18,8,1196.175512
18,9,5419.365645
18,10,1687.249886
18,11,1867.701159
18,12,965.14593
18,13,1007.281117
18,14,3027.350859
18,15,4595.684007
18,16,1551.061636
18,17,1058.257397
18,19,1700.547405
18,20,576.487427
18,21,1020.488298
18,22,1207.284851
18,23,208.7121463
18,24,1277.583582
18,25,1486.388159
18,26,655.5065504
18,27,352.3301267
18,28,1100.561929
18,29,711.417999
18,30,1329.510961
18,31,250.2112751
18,32,1226.931991
19,1,8281.289368
19,2,2723.711161
19,3,2800.645383
19,4,2146.062463
19,5,9161.573406
19,6,4269.567743
19,7,2353.067451
19,8,5773.377871
19,9,22922.06231
19,10,6166.114263
19,11,7181.592781
19,12,3434.463918
19,13,4864.613357
19,14,7446.710944
19,15,18518.9699
19,16,4715.770677
19,17,4350.918159
19,18,4369.289392
19,20,2604.515043
19,21,4768.895467
19,22,5405.52173
19,23,1480.54464
19,24,6707.400964
19,25,4517.187565
19,26,2592.800435
19,27,2042.8886
19,28,9095.565518
19,29,3359.522716
19,30,7062.90122
19,31,1844.795901
19,32,4840.278276
20,1,4171.391152
20,2,777.9764032
20,3,966.3748191
20,4,3476.378548
20,5,2136.679424
20,6,3399.406591
20,7,5407.061188
20,8,1465.497151
20,9,27730.88285
20,10,1982.507648
20,11,4967.755246
20,12,5146.168784
20,13,4485.789571
20,14,4754.951399
20,15,20628.18227
20,16,4322.687195
20,17,5954.944883
20,18,2190.06671
20,19,3802.781279
20,21,6998.707412
20,22,4154.743526
20,23,2093.29935
20,24,3207.860057
20,25,1539.01979
20,26,707.2452309
20,27,4005.597988
20,28,3272.757362
20,29,4270.506871
20,30,10641.27084
20,31,2270.600548
20,32,1871.398378
21,1,9458.638487
21,2,1769.307967
21,3,2157.931581
21,4,4999.879745
21,5,4918.525559
21,6,7043.197452
21,7,6893.463996
21,8,3334.100007
21,9,60641.80812
21,10,4474.553304
21,11,11089.51123
21,12,9562.053397
21,13,10212.03367
21,14,10200.4337
21,15,44760.85206
21,16,8986.946116
21,17,12481.42741
21,18,4776.518814
21,19,8577.594149
21,20,8514.871728
21,22,9407.73257
21,23,3035.692323
21,24,7303.38356
21,25,3433.209751
21,26,1598.705895
21,27,5456.876849
21,28,7302.141961
21,29,9852.100948
21,30,20077.35167
21,31,3501.134686
21,32,4287.812686
22,1,4030.848667
22,2,759.1264388
22,3,916.0118164
22,4,1114.829172
22,5,2035.600191
22,6,2624.207973
22,7,1446.646683
22,8,1441.585072
22,9,17035.30141
22,10,1946.658373
22,11,4706.239176
22,12,2566.198738
22,13,3365.702308
22,14,4094.326836
22,15,13780.48689
22,16,3231.455916
22,17,3208.66379
22,18,1986.022537
22,19,3416.452268
22,20,1776.188614
22,21,3263.856531
