origin,destination,modularity,rawvolume,expectation
5,20,-1077.6495367144057,1241.3433837890625,2318.992920503468
5,21,-1382.2508341913012,2288.9873046875,3671.2381388788012
5,22,-698.4777870913676,2695.56982421875,3394.0476113101176
5,23,-368.56248965337886,695.1494750976562,1063.711964751035
5,24,450.7666421282388,3394.537841796875,2943.771199668636
5,25,1669.5786987495355,3625.8896484375,1956.3109496879645
5,26,1258.4669718161742,2369.5712890625,1111.1043172463258
5,27,-733.7725555481932,948.089599609375,1681.8621551575682
5,28,1369.2927402029554,4221.44189453125,2852.1491543282946
5,29,-1026.9969542197932,1615.3538818359375,2642.3508360557307
5,30,-1628.0529079504267,3320.097412109375,4948.150320059802
5,31,-322.43674308492496,869.9901733398438,1192.4269164247687
5,32,880.4357497457693,2905.685546875,2025.2497971292307
5,2,1249.4159547576635,2515.55810546875,1266.1421507110865
6,1,277.7598506709478,2049.306640625,1771.5467899540522
6,3,76.01607916159696,680.8302001953125,604.8141210337155
6,4,-325.6357222285717,371.0687561035156,696.7044783320873
6,5,-128.469030559595,905.296142578125,1033.76517313772
6,7,-300.34265149894406,535.800537109375,836.1431886083191
6,8,-34.947003448791975,806.82666015625,841.773663605042
6,9,-711.0323657958425,6448.95849609375,7159.990861889592
6,10,116.18853867460598,1144.94384765625,1028.755308981644
6,11,203.31240081436658,1954.0458984375,1750.7334976231334
6,12,16.4879470186022,1271.9061279296875,1255.4181809110853
6,13,-250.65563326277902,1107.1461181640625,1357.8017514268415
6,14,1306.6865930979743,3077.58349609375,1770.8969029957757
6,15,461.5220568211389,5477.1630859375,5015.641029116361
6,16,541.7573721201043,1973.4739990234375,1431.7166269033332
6,17,-271.86886992847303,1299.84716796875,1571.716037897223
6,18,465.27410581782317,1470.3118896484375,1005.0377838306143
6,19,-217.33084486668076,1341.12109375,1558.4519386166808
6,20,-245.1065250086515,722.3305053710938,967.4370303797452
6,21,-333.1697077125093,1198.396728515625,1531.5664362281343
6,22,-145.42619095077112,1270.501953125,1415.9281440757711
6,23,-214.54016323305387,229.218994140625,443.7591573736789
6,24,-79.318365558187,1148.7635498046875,1228.0819153628745
6,25,182.49260358328831,998.6260375976562,816.1334340143679
6,26,-23.99653763189292,439.53375244140625,463.53029007329917
6,27,-289.1119905137209,412.5269470214844,701.6389375352053
6,28,-238.89481432319621,950.9642333984375,1189.8590477216337
6,29,-282.51145015777024,819.823974609375,1102.3354247671452
6,30,-545.2221551412817,1519.0462646484375,2064.2684197897192
6,31,-229.75340325474957,267.7030334472656,497.4564367020152
6,32,88.8406183311896,933.7339477539062,844.8933294227166
6,2,-10.646200135332947,517.562744140625,528.208944275958
7,1,-2336.2505020799053,3447.530029296875,5783.78053137678
7,3,-1191.313535073637,783.29541015625,1974.608945229887
7,4,4599.267947251232,6873.88232421875,2274.6143769675177
7,5,-1376.7965792342611,1998.2601318359375,3375.0567110701986
7,6,-1543.700202881968,2640.330078125,4184.030281006968
7,8,-1431.5757539772412,1316.663330078125,2748.239084055366
7,9,-587.0329704321848,22789.044921875,23376.077892307185
7,10,-1658.9145201346355,1699.785888671875,3358.7004088065105
7,11,-1634.5747380151306,4081.254150390625,5715.828888405756
7,12,-125.91372755387783,3972.800048828125,4098.713776382003
7,13,-585.5609073587411,3847.416748046875,4432.977655405616
7,14,-2015.8201447060537,3765.838623046875,5781.658767752929
7,15,222.74353847477323,16597.90625,16375.162711525227
7,16,-1291.779781739183,3382.5166015625,4674.296383301683
7,17,-394.2378447309202,4737.13134765625,5131.36919238717
7,18,-1527.1007100829893,1754.166259765625,3281.2669698486143
7,19,-1445.1377885367865,3642.926513671875,5088.0643022086615
7,20,2501.9531530109743,5660.46044921875,3158.5072962077757
7,21,779.1651356569964,5779.453125,5000.287989343004
7,22,-1171.727863799555,3451.02197265625,4622.749836455805
7,23,2705.43642356551,4154.22998046875,1448.7935569032402
7,24,-1235.9970531560807,2773.46875,4009.4658031560807
7,25,-1411.3120535278094,1253.21630859375,2664.5283621215594
7,26,-915.6258788622176,597.7168579101562,1513.3427367723739
7,27,4823.532828549481,7114.25732421875,2290.7244956692693
7,28,-726.1303612316533,3158.544677734375,3884.6750389660283
7,29,9.344789363116433,3608.27099609375,3598.9262067306336
7,30,3393.9394994188096,10133.4033203125,6739.46382089369
7,31,2634.440904368038,4258.54638671875,1624.1054823507118
7,32,-1172.9532826312102,1585.470947265625,2758.424229896835
7,2,-1071.7950161824758,652.7118530273438,1724.5068692098196
8,1,53.598264238029515,3640.40673828125,3586.8084740432205
8,3,2868.8699019294063,4093.422607421875,1224.5527054924685
8,4,-781.8636735552711,628.7372436523438,1410.6009172076149
8,5,3232.5726490556544,5325.6123046875,2093.0396556318456
8,6,-413.188791883812,2181.535400390625,2594.724192274437
8,7,-979.8722685534274,713.046875,1692.9191435534274
8,9,-6365.519910910189,8131.142578125,14496.662489035189
8,10,2735.9996927632483,4818.89599609375,2082.8963033305017
8,11,-718.4219602743083,2826.246337890625,3544.6682981649333
8,12,-1231.7265834691189,1310.088623046875,2541.815206515994
8,13,-1099.226940475251,1649.8818359375,2749.108776412751
8,14,237.36671155931936,3822.859375,3585.4926634406806
8,15,-3392.305922432757,6762.74267578125,10155.048598214007
8,16,-862.5588461278198,2036.20361328125,2898.76245940907
8,17,-1632.0190236921007,1550.1968994140625,3182.2159231061632
8,18,643.8559369677937,2678.73193359375,2034.8759966259563
8,19,1812.9198553452538,4968.2802734375,3155.360418092246
8,20,-1106.0907043451655,852.6559448242188,1958.7466491693842
8,21,-1526.2198067809727,1574.7061767578125,3100.925983538785
8,22,-955.0090300854367,1911.786865234375,2866.7958953198117
8,23,-464.4327090481945,434.0358581542969,898.4685672024914
8,24,-149.2022534185512,2337.265869140625,2486.468122559176
8,25,3156.4256716292452,4808.83154296875,1652.4058713395048
8,26,3611.9978746650486,4550.49658203125,938.4987073662013
8,27,-818.2751926516744,602.31640625,1420.5915989016744
8,28,237.42202534320813,2646.501220703125,2409.079195359917
8,29,-1135.2089983680512,1096.6632080078125,2231.8722063758637
8,30,-2002.4903474751936,2176.984619140625,4179.474966615819
8,31,-471.7486519940162,535.4395141601562,1007.1881661541724
8,32,551.357819390294,2261.9931640625,1710.635344672206
8,2,3761.135856877944,4830.587890625,1069.4520337470556
9,1,-981.0518168932576,14629.001953125,15610.053770018258
9,3,-1959.0642103061127,3370.279052734375,5329.343263040488
9,4,-482.633463924034,5656.4052734375,6139.038737361534
9,5,-1944.7282372728878,7164.333984375,9109.062221647888
9,6,-189.12351082754503,11103.306640625,11292.430151452545
9,7,458.7794108780299,7826.48779296875,7367.70838209072
9,8,-2335.9357903703703,5081.3857421875,7417.32153255787
9,10,-2030.0318656684703,7034.8857421875,9064.91760785597
9,11,2217.5660249690027,17644.22265625,15426.656631280997
9,12,3275.618794621565,14337.78515625,11062.166361628435
9,13,2996.7588369708938,14961.08203125,11964.323194279106
9,14,905.5633593115508,16509.890625,15604.32726568845
9,15,28275.998690532353,72471.515625,44195.51693446765
9,16,1929.0145935003184,14544.6416015625,12615.627008062182
9,17,4881.247085923347,18730.484375,13849.237289076653
9,18,-1158.3369346921882,7697.5927734375,8855.929708129688
9,19,-1223.950003667962,12508.41015625,13732.360159917962
9,20,1729.960136241285,10254.5693359375,8524.609199696215
9,21,4737.071791913191,18232.529296875,13495.457504961809
9,22,1899.9987081840482,14376.5048828125,12476.506174628452
9,23,-418.5942232838429,3491.60693359375,3910.201156877593
9,24,117.8976636494881,10939.189453125,10821.291789475512
9,25,-1795.8603975242295,5395.53125,7191.3916475242295
9,26,-1606.4567692033243,2477.95849609375,4084.4152652970743
9,27,62.35266456754107,6244.87158203125,6182.518917463709
9,28,-263.2141069169538,10221.275390625,10484.489497541954
9,29,2752.451959272703,12465.7236328125,9713.271673539797
9,30,4957.135727531091,23146.517578125,18189.38185059391
9,31,-330.52480086705964,4052.83203125,4383.35683211706
9,32,-814.8086366988391,6630.001953125,7444.810589823839
9,2,-1924.6098774300362,2729.723876953125,4654.333754383161
10,1,460.75259690308303,2443.734375,1982.981778096917
10,3,770.3885868498113,1447.3875732421875,676.9989863923762
10,4,-416.31893627712566,363.5375671386719,779.8565034157975
10,5,1097.2558078447116,2254.4013671875,1157.1455593427884
10,6,53.728264380051314,1488.232177734375,1434.5039133543237
10,7,-493.44171797980096,442.4955749511719,935.9372929309728
10,8,1344.0456324791176,2286.285400390625,942.2397679115073
10,9,-2747.159440100755,5267.3798828125,8014.539322913255
10,11,-83.09737286922041,1876.5870361328125,1959.684409002033
10,12,-521.8987765314171,883.3541870117188,1405.2529635431358
10,13,-463.58445754119975,1056.2716064453125,1519.8560639865123
10,14,633.4324407703261,2615.686767578125,1982.2543268077989
10,15,-1142.7163285981742,4471.5439453125,5614.260273910674
10,16,-214.84613448476557,1387.74658203125,1602.5927165160156
10,17,-735.5329992162265,1023.7681274414062,1759.3011266576327
10,18,667.2788907453032,1792.2684326171875,1124.9895418718843
10,19,771.8971236703446,2516.35107421875,1744.4539505484054
10,20,-535.7272306849397,547.1738891601562,1082.901119845096
10,21,-711.9211125157879,1002.4385375976562,1714.359650113444
10,22,-360.3495579312312,1224.5703125,1584.9198704312312
10,23,-259.7591423044664,236.962890625,496.7220329294664
10,24,90.73798870194355,1465.39208984375,1374.6541011418064
10,25,1428.9306065025728,2342.469970703125,913.5393642005522
10,26,628.3280480790238,1147.180908203125,518.8528601241012
10,27,-419.7636513174291,365.6162414550781,785.3798927725072
10,28,121.41693959538179,1453.2862548828125,1331.8693152874307
10,29,-528.0702977796382,705.8294067382812,1233.8997045179194
10,30,-948.5751823901073,1362.064697265625,2310.6398796557323
10,31,-265.8358606465964,290.99224853515625,556.8281091817527
10,32,543.3563673736178,1489.088134765625,945.7317673920072
10,2,676.18582378894,1267.436767578125,591.250943789185
11,1,2060.683797415897,13854.8466796875,11794.162882271603
11,3,-857.275361020741,3169.305419921875,4026.580780942616
11,4,-1736.0022478965093,2902.34326171875,4638.345509615259
11,5,-480.34228025661105,6402.001953125,6882.344233381611
11,6,479.4417140122696,9011.427734375,8531.98602036273
11,7,-1749.1011200138828,3817.564697265625,5566.665817279508
11,8,-848.8746238353606,4755.2763671875,5604.150991022861
11,9,-970.7846804328656,46697.21875,47668.003430432866
11,10,-279.18172585243883,6569.80908203125,6848.990807883689
11,12,-661.06119056834,7696.94921875,8358.01040931834
11,13,-26.675254457144547,9012.958984375,9039.634238832145
11,14,2915.9958044663817,14705.83203125,11789.836226783618
11,15,6336.356863411544,39728.2421875,33391.88532408846
11,16,1384.9680531717167,10916.6943359375,9531.726282765783
11,17,-1342.2521402337134,9121.52734375,10463.779483983713
11,18,438.3282794791321,7129.41845703125,6691.090177552118
11,19,156.17048648036143,10531.6435546875,10375.473068207139
11,20,-1513.2798031870643,4927.4814453125,6440.761248499564
11,21,-1268.8017807446886,8927.6796875,10196.481468244689
11,22,1214.8179855290982,10641.431640625,9426.613655095902
11,23,-1146.5992887104508,1807.7498779296875,2954.3491666401383
11,24,1154.9401771248322,9330.9580078125,8176.017830687668
11,25,-395.56606900349743,5037.8837890625,5433.449858065997
11,26,-771.3207267334055,2314.65576171875,3085.9764884521555
11,27,-1600.6168446776055,3070.580078125,4671.1969228026055
11,28,-87.40310179365679,7834.14404296875,7921.547144762407
11,29,-1167.047531518525,6171.806640625,7338.854172143525
11,30,-2158.897806482719,11584.07421875,13742.972025232719
11,31,-1161.6452465766306,2150.1962890625,3311.8415356391306
11,32,534.2569211754726,6159.17724609375,5624.920324918277
11,2,-930.156044358795,2586.421875,3516.577919358795
12,1,-1332.6680680028676,5398.79052734375,6731.458595346618
12,3,-965.1378456195907,1333.0126953125,2298.1505409320907
12,4,-581.5113731225347,2065.80078125,2647.3121543725347
12,5,-1473.8953103321833,2454.167724609375,3928.0630349415583
12,6,-12.155093736678282,4857.4326171875,4869.587710924178
12,7,-97.96168730566933,3079.1845703125,3177.1462576181693
12,8,-1371.8750808353134,1826.6656494140625,3198.540730249376
12,9,4206.775890128072,31413.046875,27206.270984871928
12,10,-1346.7235139915379,2562.30322265625,3909.026736647788
12,11,-357.40181819523514,6294.97119140625,6652.373009601485
12,13,-300.81656562145054,4858.5087890625,5159.3253546839505
12,14,-37.99162009613519,6690.99755859375,6728.989178689885
12,15,6329.7763463001975,25388.025390625,19058.249044324803
12,16,701.9274256123308,6142.11181640625,5440.184390793919
12,17,883.9496087261541,6856.0986328125,5972.149024086346
12,18,-766.8569252986367,3052.048828125,3818.9057534236367
12,19,-1747.9980972629937,4173.75048828125,5921.748585544244
12,20,553.251415234572,4229.283203125,3676.031787890428
12,21,557.3025396594285,6376.892578125,5819.5900384655715
12,22,-510.06689212566107,4870.125,5380.191892125661
12,23,-430.72166006464886,1255.4581298828125,1686.1797899474614
12,24,-940.3794138726771,3726.041259765625,4666.420673638302
12,25,-1033.914218098697,2067.19970703125,3101.113925129947
12,26,-837.3863483202347,923.9190673828125,1761.3054157030472
12,27,-320.7797051258667,2345.2822265625,2666.0619316883667
12,28,-1173.7875577225695,3347.395263671875,4521.1828213944445
12,29,-17.27392139719177,4171.33984375,4188.613765147192
12,30,262.20890857058475,8105.9404296875,7843.731521116915
12,31,-464.32489914228336,1425.891845703125,1890.2167448454084
12,32,-846.5817338593251,2363.81298828125,3210.394722140575
12,2,-964.2458764502587,1042.8231201171875,2007.0689965674462
13,1,-854.784323850161,5478.17236328125,6332.956687131411
13,3,-917.1866051230099,1244.91357421875,2162.10017934176
13,4,-490.1457694110909,2000.4456787109375,2490.5914481220284
13,5,-791.7597533657913,2903.76220703125,3695.5219603970413
13,6,-902.5787008638963,3678.729736328125,4581.308437192021
13,7,-394.38850870001943,2594.6708984375,2989.0594071375194
13,8,-1007.6210442097154,2001.5662841796875,3009.187328389403
13,9,2910.691992183358,28506.353515625,25595.661523441642
13,10,-1011.7537229974296,2665.85888671875,3677.6126097161796
13,11,154.57301367691161,6413.1259765625,6258.552962885588
13,12,-314.39641017458507,4173.49462890625,4487.891039080835
13,14,-567.4996707166129,5763.1337890625,6330.633459779113
13,15,4668.199223455125,22598.201171875,17930.001948419875
13,16,-363.5472176824687,4754.57861328125,5118.125830963719
13,17,-102.35551700544238,5516.24267578125,5618.598192786692
13,18,-821.2825933466142,2771.544189453125,3592.8267827997392
13,19,-428.4353631571603,5142.74609375,5571.18145690716
13,20,-250.7698333925705,3207.64111328125,3458.4109466738205
13,21,450.40440852782194,5925.47509765625,5475.070689128428
13,22,495.8654086791312,5557.55029296875,5061.684884289619
13,23,-327.3099610537781,1259.048095703125,1586.3580567569031
13,24,-4.456961152016447,4385.7119140625,4390.168875214516
13,25,-892.9893653962836,2024.538818359375,2917.5281837556586
13,26,-701.8842728462855,955.1519775390625,1657.036250385348
13,27,-371.08426719184035,2137.14697265625,2508.2312398480904
13,28,-70.37137947273368,4183.15771484375,4253.529094316484
13,29,189.02670025781072,4129.6748046875,3940.6481044296893
13,30,566.9078871214851,7946.291015625,7379.383128503515
13,31,-308.5019503667254,1469.8140869140625,1778.316037280788
13,32,-498.49044364283463,2521.84912109375,3020.3395647365846
13,2,-850.649813271697,1037.600830078125,1888.250643349822
14,1,4569.044113778151,18108.80859375,13539.76447997185
14,3,874.1909318543949,5496.72802734375,4622.537095489355
14,4,-2516.5495260384832,2808.296875,5324.846401038483
14,5,201.65755663218624,8102.626953125,7900.969396492814
14,6,5641.087164040016,15435.8544921875,9794.767328147484
14,7,-2563.7695678812406,3826.793701171875,6390.563269053116
14,8,554.7892855277651,6988.3857421875,6433.596456659735
14,9,-7173.49591228264,47549.63671875,54723.13263103264
14,10,2088.4679821226055,9951.1474609375,7862.6794788148945
14,11,2397.756809444956,15778.447265625,13380.690456180044
14,12,-930.7249777969282,8664.3173828125,9595.042360609428
14,13,-1800.5278409032653,8577.0224609375,10377.550301840765
14,15,2597.750540580222,40931.8203125,38334.06977191978
14,16,3168.822174214005,14111.296875,10942.474700785995
14,17,-2526.8265607034227,9485.650390625,12012.476951328423
14,18,4879.809095040515,12561.2177734375,7681.408678396985
14,19,-44.59093004033457,11866.509765625,11911.100695665335
14,20,-2270.074599682641,5123.955078125,7394.029677807641
14,21,-2783.0694934338517,8922.5478515625,11705.617344996352
14,22,-629.0763049221478,10192.728515625,10821.804820547148
14,23,-1631.6212112278995,1759.988037109375,3391.6092483372745
14,24,490.7123021096322,9876.826171875,9386.113869765368
14,25,2096.708259038679,8334.3388671875,6237.630608148821
14,26,140.3978221136722,3683.115966796875,3542.718144683203
14,27,-2345.1876913431406,3017.372314453125,5362.560005796266
14,28,-989.5562811626314,8104.423828125,9093.980109287631
14,29,-2321.846122369094,6103.19921875,8425.045341119094
14,30,-4445.781635020639,11331.2265625,15777.00819752064
14,31,-1743.7143773436655,2058.298095703125,3802.0124730467905
14,32,1783.465506136994,8240.9052734375,6457.439767300506
14,2,246.3259746992262,4283.376953125,4037.050978425774
15,1,-1604.807499560462,30754.02734375,32358.834843310462
15,3,-3912.7852311395654,7134.66796875,11047.453199889565
15,4,-2291.0214066996177,10434.888671875,12725.910078574618
15,5,-4211.168025161274,14671.447265625,18882.615290786274
15,6,158.49690615728468,23567.12109375,23408.624187592715
15,7,-831.6150908910349,14441.263671875,15272.878762766035
15,8,-4801.923478762579,10573.80078125,15375.72426001258
15,9,47885.978404153124,178669.40625,130783.42784584688
15,10,-4231.407545303016,14559.6982421875,18791.105787490516
15,11,4591.8887298188965,36570.55078125,31978.662051431103
15,12,5288.694890863324,28219.994140625,22931.299249761676
15,13,4075.5137535132235,28876.9375,24801.423746486777
15,14,2288.754654258242,34635.71875,32346.964095741758
15,16,4713.80671188929,30865.349609375,26151.54289748571
15,17,6703.871734602122,35412.625,28708.753265397878
15,18,-2032.6463891882631,16325.23828125,18357.884670438263
15,19,-3196.1585629459732,25270.314453125,28466.473016070973
15,20,1388.4275762676734,19059.501953125,17671.074376857327
15,21,5628.906914877163,33604.29296875,27975.386053872837
15,22,3581.802479524242,29444.955078125,25863.15259860076
15,23,-1654.8695548488513,6450.775390625,8105.644945473851
15,24,-32.33222408143047,22399.646484375,22431.97870845643
15,25,-3524.908673490314,11382.474609375,14907.383282865314
15,26,-3268.5933134588104,5198.1884765625,8466.78179002131
15,27,-1458.826424852472,11357.2158203125,12816.042245164972
15,28,-1663.2854296912956,20070.51953125,21733.804960941296
15,29,2630.4346587722684,22765.544921875,20135.11026310273
15,30,4473.6833591257455,42179.33203125,37705.648672124255
15,31,-1678.5454529495637,7407.9267578125,9086.472210762064
15,32,-1763.2379287139865,13669.4697265625,15432.707655276487
15,2,-3898.798837116192,5749.39453125,9648.193368366192
16,1,515.3940506503914,9203.8896484375,8688.495597787109
16,3,-581.2286306438532,2385.063232421875,2966.291863065728
16,4,-1352.5411624510407,2064.424072265625,3416.9652347166657
16,5,-1082.8722941551778,3987.196533203125,5070.068827358303
16,6,2101.447529126881,8386.7705078125,6285.322978685619
16,7,-1184.7491431545695,2916.0888671875,4100.8380103420695
16,8,-970.7960040037933,3157.656494140625,4128.452498144418
16,9,361.5731072594208,35477.5234375,35115.95033024058
16,10,-568.1148051530326,4477.38330078125,5045.498105934283
16,11,1344.7339080180773,9931.1513671875,8586.417459169423
16,12,588.4078513254135,6745.56689453125,6157.1590432058365
16,13,-658.128080803237,6001.16796875,6659.296049553237
16,14,3126.9339398907505,11812.2421875,8685.30824760925
16,15,5520.170692945179,30119.224609375,24599.05391642982
16,17,-494.0037271403471,7214.42822265625,7708.431949796597
16,18,526.9380091577932,5456.1142578125,4929.176248654707
16,19,-1269.4342554826062,6373.9443359375,7643.378591420106
16,20,-793.2921220572107,3951.472412109375,4744.764534166586
16,21,-844.2782783285847,6667.2412109375,7511.519489266085
16,22,-122.33361299612989,6822.04150390625,6944.37511690238
16,23,-901.502949211148,1274.89990234375,2176.402851554898
16,24,-325.67268338472877,5697.41650390625,6023.089187290979
16,25,-320.2398598210948,3682.4609375,4002.700797321095
16,26,-658.9189453247313,1614.4508056640625,2273.369750988794
16,27,-1181.0067110887903,2260.159423828125,3441.1661349169153
16,28,-1114.6019192305139,4721.0244140625,5835.626333293014
16,29,-905.7815824740046,4500.587890625,5406.369473099005
16,30,-1781.6181543297207,8342.521484375,10124.13963870472
16,31,-973.362010777284,1466.3974609375,2439.759471714784
16,32,-134.5382015680425,4009.214599609375,4143.7528011774175
16,2,-729.2423824863977,1861.341796875,2590.5841793613977
17,1,-880.2652778871307,3015.220703125,3895.4859810121307
17,3,-628.3238155168324,701.61279296875,1329.9366084855824
17,4,-286.7068992444863,1245.2890625,1531.9959617444863
17,5,-816.0953053801268,1457.0694580078125,2273.1647633879393
17,6,-431.4935459955468,2386.5302734375,2818.023819433047
17,7,-73.58350699321977,1765.0267333984375,1838.6102403916573
17,8,-811.9782533020552,1039.012939453125,1850.9911927551802
17,9,3959.1466992139776,19703.37890625,15744.232207036022
17,10,-834.6099091039723,1427.53857421875,2262.1484833227223
17,11,-263.36672048702394,3586.3525390625,3849.719259549524
17,12,493.6638077864045,3254.225341796875,2760.5615340104705
17,13,-16.112814732987317,2969.581787109375,2985.6946018423623
17,14,-506.7634759029156,3387.29345703125,3894.0569329341656
17,15,3696.280737013427,14725.263671875,11028.982934861573
17,16,-110.54057843996316,3037.686767578125,3148.227346018088
17,18,-622.4090444190783,1587.5865478515625,2209.995592270641
17,19,-918.6906087751972,2508.21728515625,3426.9078939314472
17,20,194.54011459349385,2321.854736328125,2127.314621734631
